subject_id,timestamp_s,activity_id,heart_rate_bpm,hand_temp_c,hand_acc16_x_ms2,hand_acc16_y_ms2,hand_acc16_z_ms2,hand_acc6_x_ms2,hand_acc6_y_ms2,hand_acc6_z_ms2,hand_gyro_x_rads,hand_gyro_y_rads,hand_gyro_z_rads,hand_mag_x_ut,hand_mag_y_ut,hand_mag_z_ut,hand_orientation_w,hand_orientation_x,hand_orientation_y,hand_orientation_z,chest_temp_c,chest_acc16_x_ms2,chest_acc16_y_ms2,chest_acc16_z_ms2,chest_acc6_x_ms2,chest_acc6_y_ms2,chest_acc6_z_ms2,chest_gyro_x_rads,chest_gyro_y_rads,chest_gyro_z_rads,chest_mag_x_ut,chest_mag_y_ut,chest_mag_z_ut,chest_orientation_w,chest_orientation_x,chest_orientation_y,chest_orientation_z,ankle_temp_c,ankle_acc16_x_ms2,ankle_acc16_y_ms2,ankle_acc16_z_ms2,ankle_acc6_x_ms2,ankle_acc6_y_ms2,ankle_acc6_z_ms2,ankle_gyro_x_rads,ankle_gyro_y_rads,ankle_gyro_z_rads,ankle_mag_x_ut,ankle_mag_y_ut,ankle_mag_z_ut,ankle_orientation_w,ankle_orientation_x,ankle_orientation_y,ankle_orientation_z
107,3105.1,5,117.0,32.5,-9.17521,2.64307,1.77962,-9.16921,2.6672,1.8547,0.00483704,-0.0151629,0.0407558,43.0568,-3.78021,-13.0207,0.50106,-0.575642,-0.253153,0.59455,36.8125,0.844112,9.80602,-0.516377,0.632488,9.76788,-0.327691,-0.0256381,0.00761614,0.00774826,1.29625,-40.2548,15.0344,0.53948,-0.594524,-0.416488,-0.426662,32.0,9.55239,-0.798618,-2.69171,9.54605,-0.696884,-2.32535,0.0132547,0.00132598,0.0154434,-24.3665,9.0606,5.70885,0.467134,0.558779,0.552665,0.405109
107,3105.11,5,117.0,32.5,-9.29046,2.75709,1.70054,-9.16908,2.69739,1.83953,-0.00495043,-0.0114573,0.0298849,42.9403,-4.27047,-13.1488,0.501042,-0.575708,-0.252919,0.5946,36.8125,0.688123,9.76806,-0.635242,0.64735,9.76788,-0.358006,-0.0649096,0.0171072,-0.0156683,1.56051,-40.3933,14.755,0.53979,-0.594244,-0.416407,-0.426739,32.0,9.63114,-0.686151,-2.57583,9.56107,-0.696881,-2.32543,0.0473407,0.00243638,0.00609066,-24.3918,9.9614,5.14039,0.467764,0.558178,0.552757,0.405085
107,3105.12,5,117.0,32.5,-9.29526,2.45291,1.62452,-9.124,2.65179,1.86979,0.0182226,0.00467736,0.0240236,42.6781,-3.51163,-12.7591,0.500801,-0.576087,-0.253424,0.594221,36.8125,0.840681,9.80524,-0.632599,0.647338,9.73766,-0.327869,-0.0367032,0.0276834,-0.00970584,1.42666,-40.5177,15.1778,0.539788,-0.59409,-0.416383,-0.426979,32.0,9.70088,-0.609081,-2.76854,9.57628,-0.696822,-2.28011,0.00670555,0.0118448,-0.00889508,-24.3762,9.4469,5.56653,0.467712,0.558187,0.552786,0.405094
107,3105.13,5,117.0,32.5,-9.21113,2.71957,1.81731,-9.12412,2.65177,1.85469,0.0214688,0.0122225,0.0226384,42.8119,-3.89142,-13.282,0.500701,-0.576222,-0.253104,0.59431,36.8125,0.833818,9.80369,-0.865044,0.602135,9.76801,-0.372845,-0.00103405,0.0399524,-0.00532234,2.06608,-40.5416,15.4644,0.540057,-0.593916,-0.416457,-0.426808,32.0,9.51576,-0.646507,-2.69303,9.60641,-0.606047,-2.26542,-0.00118856,0.00553544,-0.0168524,-24.2602,9.69693,4.99932,0.468228,0.557568,0.552747,0.405403
107,3105.14,5,117.0,32.5,-9.14411,2.6411,1.58766,-9.12375,2.60655,1.94539,0.00757574,0.0315969,0.0364519,42.9408,-4.3945,-13.0168,0.500675,-0.576398,-0.252982,0.594214,36.8125,0.604832,9.69144,-0.868828,0.602243,9.81333,-0.40294,-0.00909901,-0.0143122,0.00041402,1.29049,-40.6423,15.7416,0.539782,-0.593985,-0.416406,-0.42711,32.0,9.48014,-0.722849,-2.61574,9.57631,-0.590947,-2.28045,-0.0224562,-0.0233481,0.0198445,-23.729,9.15797,5.85281,0.467494,0.558269,0.553002,0.404937
107,3105.15,5,117.0,32.5,-9.21247,2.52988,1.81793,-9.13907,2.62172,1.90007,0.028612,0.00619135,0.0417557,42.0676,-4.2237,-12.8848,0.500649,-0.576531,-0.252604,0.594268,36.8125,0.802367,9.73005,-0.633049,0.63214,9.79819,-0.418277,-0.00144977,0.0317324,-0.00446293,1.43722,-40.9047,14.8981,0.539749,-0.593913,-0.416463,-0.427198,32.0,9.51477,-0.83635,-2.69186,9.54607,-0.606135,-2.32564,0.0140115,0.0516395,0.0119785,-24.3825,9.44554,4.99919,0.468293,0.557566,0.552714,0.405375
107,3105.16,5,117.0,32.5,-9.21515,2.71857,1.70179,-9.1834,2.68249,1.94529,-0.00640195,0.0229514,0.0351547,42.5627,-4.00203,-13.0184,0.500657,-0.576678,-0.252565,0.594135,36.8125,0.801722,9.91806,-0.672393,0.64744,9.76786,-0.342894,-0.0219893,0.0377037,-0.0160794,1.43635,-40.3884,14.4721,0.539859,-0.593708,-0.416533,-0.427275,32.0,9.48084,-0.799108,-2.57667,9.53149,-0.606008,-2.21962,0.0339499,0.0623037,0.012131,-23.495,9.78793,5.14374,0.468644,0.557299,0.552603,0.405488
107,3105.17,5,84.0,32.5,-9.21595,2.60475,1.70217,-9.13717,2.74262,2.00551,-0.0219928,-0.00960075,0.0472698,42.6888,-4.13286,-13.0179,0.500868,-0.576671,-0.252484,0.593998,36.8125,0.725194,9.80534,-0.673413,0.662841,9.76774,-0.282537,-0.0318705,-0.00611833,-0.0360081,1.17676,-40.2498,14.4695,0.53992,-0.593632,-0.416462,-0.427373,32.0,9.51996,-0.68576,-2.53839,9.57635,-0.681679,-2.26502,0.0222716,0.0172027,0.0108896,-24.7552,9.33747,5.70716,0.46855,0.557428,0.552706,0.40528
107,3105.18,5,84.0,32.5,-9.29099,2.49185,1.73991,-9.09297,2.66675,1.96033,-0.00278772,0.0680296,0.0299723,42.3108,-4.23624,-12.2291,0.500372,-0.577354,-0.253172,0.593459,36.8125,0.839438,9.76733,-0.671219,0.692384,9.7678,-0.373391,0.0129588,0.034413,-0.0471357,1.30804,-41.0291,15.0389,0.539803,-0.593586,-0.416617,-0.427433,32.0,9.59461,-0.724203,-2.53738,9.5915,-0.651388,-2.23493,-0.00620536,0.00602213,0.00992206,-24.0032,9.68453,5.14208,0.468808,0.557198,0.552622,0.405412
107,3105.19,5,84.0,32.5,-9.17388,2.6434,1.81813,-9.13831,2.66706,1.94527,-0.015325,0.0159544,0.0297987,42.5583,-4.00144,-12.4935,0.50023,-0.577654,-0.253628,0.593092,36.8125,0.725293,9.84299,-0.673533,0.723126,9.84316,-0.343132,-0.0296824,0.040126,0.0194351,1.68773,-40.1399,14.6135,0.540012,-0.593418,-0.416531,-0.427485,32.0,9.67057,-0.724999,-2.49801,9.54624,-0.696829,-2.27995,-0.0460011,-0.0143069,0.0261692,-24.1239,9.43348,5.28377,0.468809,0.557287,0.552458,0.405512
107,3105.2,5,84.0,32.5,-9.25159,2.52983,1.77886,-9.10665,2.75753,2.03565,-0.020735,0.0533367,0.02425,42.8081,-4.01486,-12.6251,0.50025,-0.577903,-0.254088,0.592636,36.8125,0.878497,9.69216,-0.631547,0.722286,9.76778,-0.403796,0.0163585,0.0226795,-0.00144428,1.57143,-40.6512,14.3335,0.540159,-0.593368,-0.416572,-0.42733,32.0,9.59182,-0.837467,-2.61389,9.54611,-0.696866,-2.31022,-0.0202642,0.0202139,-0.00101019,-24.2575,9.56805,4.99948,0.469298,0.556794,0.552305,0.405831
107,3105.21,5,84.0,32.5,-9.24812,2.64432,1.8555,-9.06283,2.66653,1.9603,-0.0150597,0.0205616,0.0149101,42.8169,-4.01605,-13.675,0.500449,-0.577656,-0.253205,0.593087,36.8125,0.839438,9.76733,-0.671219,0.706969,9.75276,-0.433973,-0.0140501,0.0358513,-0.00639816,1.80882,-40.403,15.3208,0.540297,-0.593274,-0.416546,-0.427311,32.0,9.55318,-0.646744,-2.69265,9.57617,-0.651484,-2.31052,0.0329108,0.0016344,0.0328283,-25.018,9.47807,5.28058,0.46975,0.556512,0.552157,0.405897
107,3105.22,5,84.0,32.5,-9.17655,2.64273,1.74112,-9.12286,2.69717,1.96029,-0.0526678,0.0743583,-0.0114191,42.3168,-4.11309,-13.1484,0.50062,-0.577537,-0.253102,0.593102,36.8125,0.759478,9.65383,-0.788462,0.64717,9.76793,-0.38823,-0.0716169,0.0566972,0.00839832,1.31969,-41.0288,14.3339,0.540404,-0.592995,-0.416463,-0.427643,32.0,9.40729,-0.760986,-2.53908,9.5612,-0.696844,-2.29516,0.040759,-0.0689338,-0.00247336,-24.3813,9.83423,5.84973,0.469045,0.557167,0.552477,0.405378
107,3105.23,5,84.0,32.5,-9.09562,2.64349,1.89627,-9.09234,2.6819,2.0207,-0.0194991,0.0561474,0.00430254,42.8154,-4.38772,-12.8853,0.500694,-0.577593,-0.253234,0.592928,36.8125,0.759578,9.69148,-0.788583,0.69284,9.78281,-0.3129,0.0125243,0.0236733,-0.00912527,1.04991,-40.3741,14.4693,0.540112,-0.593109,-0.416441,-0.427875,32.0,9.55408,-0.685034,-2.65381,9.54601,-0.591028,-2.34083,0.00339708,-0.0115953,-0.00833587,-23.854,9.03546,5.85251,0.468356,0.557677,0.552961,0.404813
107,3105.24,5,84.0,32.5,-9.13662,2.56723,1.81894,-9.13793,2.69728,1.96031,-0.02071,0.0498233,-0.0117938,42.5654,-3.87844,-13.5441,0.500716,-0.577486,-0.252725,0.593231,36.8125,0.795405,9.69085,-0.865373,0.677528,9.78291,-0.358145,-0.0176435,0.0610032,0.0044427,0.140834,-40.4701,15.0276,0.539016,-0.593382,-0.416347,-0.428968,32.0,9.55459,-0.799261,-2.61451,9.56109,-0.621256,-2.32567,0.0339865,0.0110408,0.00613621,-24.5145,10.0984,5.84896,0.468023,0.558048,0.552977,0.404665
107,3105.25,5,84.0,32.5,-9.24892,2.5305,1.85587,-9.1525,2.66726,2.05099,0.0318953,0.0539355,0.0124227,42.0569,-3.60248,-12.6261,0.500542,-0.577835,-0.25313,0.592866,36.8125,0.912136,9.72866,-0.78594,0.692558,9.75265,-0.328098,-0.0149589,0.0193727,-0.00305626,0.928947,-40.8855,14.4714,0.538858,-0.593411,-0.416258,-0.429214,32.0,9.44082,-0.874165,-2.6538,9.56089,-0.681812,-2.37088,0.00945838,-0.0071168,-0.0240327,-24.2497,9.56975,5.70867,0.467677,0.558242,0.553184,0.404514
107,3105.26,5,84.0,32.5,-9.32075,2.49416,1.97038,-9.1525,2.66726,2.05099,-0.0327779,0.0359801,-0.0207543,42.0637,-4.09922,-12.6231,0.500542,-0.577823,-0.253439,0.592745,36.8125,0.838394,9.80472,-0.710081,0.64744,9.76786,-0.342894,-0.0291598,0.0336291,-0.017758,1.68713,-41.1726,15.6063,0.539079,-0.593191,-0.416294,-0.429206,32.0,9.59061,-0.646981,-2.69226,9.56127,-0.666575,-2.28012,0.00619716,-0.0318406,0.00644867,-24.768,9.72309,5.28117,0.468023,0.557905,0.553152,0.404623
107,3105.27,5,84.0,32.5,-9.24544,2.64499,1.93251,-9.15288,2.62196,2.05109,-0.0154215,0.0191584,-0.00519426,42.4417,-4.24376,-13.0167,0.500743,-0.577614,-0.253229,0.592869,36.8125,0.876409,9.76695,-0.709269,0.707521,9.78286,-0.373438,-0.0187676,0.0675955,0.00293634,1.55891,-40.1351,14.6125,0.53923,-0.592957,-0.41637,-0.429265,32.0,9.66676,-0.609808,-2.65312,9.51611,-0.757353,-2.29473,-0.00777811,-0.0130288,-0.0264967,-24.0008,9.944,5.85094,0.467305,0.55852,0.55318,0.404566
107,3105.28,5,84.0,32.5,-9.2106,2.60609,1.85619,-9.12211,2.68216,2.06603,0.00120822,0.0631703,0.0031285,42.6989,-4.87797,-13.0134,0.501219,-0.577354,-0.25299,0.592822,36.8125,0.916811,9.76735,-0.631097,0.692198,9.75273,-0.388546,-0.0212765,0.040604,-5.45499e-6,0.53514,-41.0006,15.0333,0.538602,-0.593105,-0.416271,-0.429945,32.0,9.51756,-0.723087,-2.61536,9.57628,-0.696822,-2.28011,-0.0364627,-0.00681048,0.00105696,-24.004,9.94332,5.56727,0.467013,0.558796,0.553086,0.404651
107,3105.29,5,84.0,32.5,-9.3245,2.53109,1.85474,-9.18251,2.71276,2.02072,0.00401104,0.0593572,-0.0454227,42.6843,-3.88434,-12.8881,0.500978,-0.577521,-0.253398,0.592689,36.8125,0.687924,9.69276,-0.635001,0.662475,9.75272,-0.327916,-0.0227921,0.0292907,-0.00710453,1.04108,-41.0198,15.601,0.538349,-0.593022,-0.416306,-0.430343,32.0,9.48053,-0.646912,-2.61621,9.62147,-0.696775,-2.25008,-0.00169958,0.0146739,-0.00101329,-24.1258,9.82149,5.85065,0.466568,0.559243,0.553044,0.404604
107,3105.3,5,84.0,32.5,-9.28537,2.72049,1.85468,-9.18264,2.75801,1.96022,-0.0509115,0.0414217,0.0059237,42.9268,-3.27698,-13.1548,0.501093,-0.57757,-0.253803,0.59237,36.8125,0.760821,9.7294,-0.749962,0.662565,9.75269,-0.312804,-0.0318107,0.0234174,-0.0368542,1.94586,-40.7948,15.183,0.53895,-0.592687,-0.416367,-0.429993,32.0,9.60091,-0.573935,-2.3453,9.56127,-0.65145,-2.28017,0.00247172,0.010624,0.013139,-24.3879,10.2212,5.99109,0.466087,0.559794,0.552924,0.40456
107,3105.31,5,84.0,32.5,-9.17548,2.60513,1.77975,-9.19682,2.78839,2.03567,-0.0213696,0.00751683,-0.0290445,42.9307,-3.64939,-13.0213,0.50109,-0.577524,-0.254099,0.592291,36.8125,0.802666,9.84301,-0.633411,0.647535,9.78296,-0.342851,-0.0222277,-0.00287407,0.000947836,1.43526,-40.7757,14.8973,0.539145,-0.592586,-0.416294,-0.429958,32.0,9.66137,-0.798366,-2.80636,9.53122,-0.681707,-2.27992,-0.0492666,-0.00648806,-0.0107898,-24.1255,9.43314,5.14194,0.466455,0.559395,0.552653,0.405059
107,3105.32,5,84.0,32.5,-9.20979,2.53055,1.89495,-9.19771,2.69777,2.02077,-0.0452433,0.0127617,-0.00579024,42.0719,-4.22429,-13.4097,0.501606,-0.576952,-0.253386,0.592716,36.8125,0.720419,9.729,-0.828135,0.677342,9.76784,-0.3733,-0.0249668,0.0475672,-0.0173982,1.44311,-41.2919,14.9003,0.539307,-0.592347,-0.416384,-0.429997,32.0,9.40339,-0.873928,-2.65418,9.54638,-0.651417,-2.24982,-0.0205505,-0.0133214,-0.0210189,-23.9985,9.68555,5.56759,0.466206,0.559509,0.55268,0.40515
107,3105.33,5,84.0,32.5,-9.21086,2.56815,1.85632,-9.21266,2.65262,2.08129,-0.0202472,0.0123052,-0.00798531,42.31,-3.61634,-13.1514,0.501664,-0.576847,-0.253361,0.59278,36.8125,0.800279,9.80484,-0.710772,0.647434,9.75275,-0.327825,-0.00999153,0.0450798,-0.0149021,1.69166,-40.398,14.615,0.539612,-0.592068,-0.416531,-0.429857,32.0,9.63054,-0.800056,-2.57513,9.53111,-0.636369,-2.31033,-0.0214538,-0.0156367,-0.0131656,-24.3778,9.44656,5.4247,0.466288,0.559345,0.552614,0.405373
107,3105.34,5,84.0,32.5,-9.25133,2.56777,1.77874,-9.13781,2.66711,2.00568,-0.0182919,0.000482089,-0.013355,42.3123,-3.86457,-13.0187,0.501691,-0.576745,-0.253361,0.592857,36.8125,0.722906,9.80482,-0.750894,0.662493,9.79806,-0.373122,0.0264032,0.0336898,-0.0154127,1.56137,-40.9096,15.181,0.539611,-0.592023,-0.416676,-0.429779,32.0,9.55239,-0.798618,-2.69171,9.56146,-0.63627,-2.23482,0.00400224,0.0345879,-0.0181418,-24.643,9.8456,5.28147,0.466759,0.558815,0.552495,0.405722
107,3105.35,5,84.0,32.5,-9.21969,2.64168,1.58652,-9.10728,2.78764,1.92988,0.0269768,-0.011514,-0.0223426,42.5572,-3.75336,-12.7574,0.501423,-0.576929,-0.253602,0.592802,36.8125,0.801223,9.72979,-0.67179,0.617441,9.7528,-0.312532,0.0264881,0.0122389,-0.00974521,0.394537,-40.2216,15.0279,0.53875,-0.592321,-0.416701,-0.430424,32.0,9.59202,-0.799498,-2.61412,9.54643,-0.696773,-2.23454,0.0312832,0.0337839,-0.00311048,-24.627,9.46066,5.99113,0.466436,0.559106,0.552697,0.405417
107,3105.36,5,84.0,32.5,-9.32771,2.6439,1.73885,-9.153,2.6823,1.97546,0.000743804,-0.0132436,-0.0377818,42.561,-3.87784,-13.0191,0.501305,-0.576843,-0.253627,0.592974,36.8125,0.721364,9.65395,-0.789153,0.708235,9.76758,-0.237474,0.00862218,0.0258883,-0.0337587,1.30447,-40.6419,14.8957,0.538782,-0.592215,-0.416825,-0.43041,32.0,9.40489,-0.798312,-2.61605,9.50123,-0.711945,-2.26452,0.0184219,-0.0232571,0.013651,-25.018,9.47807,5.28058,0.467017,0.558657,0.552434,0.405726
107,3105.37,5,84.0,32.5,-9.24839,2.60638,1.85562,-9.16694,2.74288,2.05084,0.0074611,-0.0164939,-0.0386346,42.0737,-4.59641,-13.0138,0.501708,-0.576336,-0.253251,0.593288,36.8125,0.718132,9.72848,-0.905616,0.677882,9.76771,-0.282628,0.00249199,0.0501706,-0.0210402,1.55548,-40.5225,15.1787,0.538864,-0.592032,-0.416981,-0.430409,32.0,9.66636,-0.685745,-2.65265,9.50133,-0.590927,-2.24978,-0.0377751,0.00469521,0.00825105,-24.0141,10.2001,5.14144,0.467248,0.558394,0.552411,0.405855
107,3105.38,5,84.0,32.5,-9.25159,2.52983,1.77886,-9.13692,2.74265,2.03571,-0.00303063,-0.00700931,-0.0217535,42.3118,-3.98846,-12.7555,0.501597,-0.576373,-0.253494,0.593241,36.8125,0.720519,9.76665,-0.828255,0.647715,9.78291,-0.312627,0.0104311,0.0234202,-0.0678588,1.31466,-41.158,14.7576,0.538995,-0.591838,-0.417243,-0.430257,32.0,9.52326,-0.686724,-2.42258,9.53124,-0.606082,-2.28016,0.0230858,-0.0350634,-0.00929188,-24.4974,9.5842,6.41694,0.466159,0.559304,0.552974,0.405086
107,3105.39,5,84.0,32.5,-9.29447,2.56672,1.62414,-9.12261,2.71228,1.97536,-0.0316915,0.024188,-0.0244631,42.067,-4.34759,-12.6216,0.501532,-0.576381,-0.253738,0.593184,36.8125,0.80371,9.80562,-0.594549,0.662847,9.78286,-0.297606,-0.0393603,0.0204262,-0.0150766,1.17602,-40.508,14.753,0.539024,-0.591695,-0.417197,-0.430461,32.0,9.66487,-0.761361,-2.69079,9.53123,-0.651457,-2.28001,-0.00566678,0.0223105,0.0148027,-24.3681,9.06026,5.56701,0.466278,0.559268,0.552804,0.405231
107,3105.4,5,84.0,32.5,-9.21006,2.68197,1.85594,-9.07727,2.72706,1.97528,-0.0190166,0.00937322,-0.0239402,43.1784,-3.66252,-12.8905,0.501402,-0.57651,-0.254328,0.592916,36.8125,0.801024,9.65449,-0.671549,0.647524,9.75273,-0.312713,0.000758384,0.0370635,-0.0216546,1.17836,-40.508,14.612,0.538948,-0.591595,-0.417314,-0.43058,32.0,9.44471,-0.761223,-2.53869,9.56116,-0.606113,-2.31059,-0.00350881,0.0129235,-0.017577,-24.5059,9.84128,6.13295,0.465614,0.559813,0.552885,0.40513
107,3105.41,5,84.0,32.5,-9.29206,2.71882,1.66215,-9.13755,2.74258,1.96021,-0.0358716,-0.00952935,-0.00137385,42.6816,-4.00793,-12.3624,0.501143,-0.576778,-0.254958,0.592604,36.8125,0.645433,9.76715,-0.790896,0.63229,9.72258,-0.312709,0.0382071,0.0295864,-0.0142029,1.68932,-40.398,14.7559,0.539115,-0.59149,-0.417516,-0.430319,32.0,9.48014,-0.722849,-2.61574,9.5612,-0.666594,-2.29526,-0.0137738,-0.0187283,0.0246371,-24.6325,9.71843,5.99081,0.465197,0.560299,0.55289,0.404931
