subject_id,timestamp_s,activity_id,heart_rate_bpm,hand_temp_c,hand_acc16_x_ms2,hand_acc16_y_ms2,hand_acc16_z_ms2,hand_acc6_x_ms2,hand_acc6_y_ms2,hand_acc6_z_ms2,hand_gyro_x_rads,hand_gyro_y_rads,hand_gyro_z_rads,hand_mag_x_ut,hand_mag_y_ut,hand_mag_z_ut,hand_orientation_w,hand_orientation_x,hand_orientation_y,hand_orientation_z,chest_temp_c,chest_acc16_x_ms2,chest_acc16_y_ms2,chest_acc16_z_ms2,chest_acc6_x_ms2,chest_acc6_y_ms2,chest_acc6_z_ms2,chest_gyro_x_rads,chest_gyro_y_rads,chest_gyro_z_rads,chest_mag_x_ut,chest_mag_y_ut,chest_mag_z_ut,chest_orientation_w,chest_orientation_x,chest_orientation_y,chest_orientation_z,ankle_temp_c,ankle_acc16_x_ms2,ankle_acc16_y_ms2,ankle_acc16_z_ms2,ankle_acc6_x_ms2,ankle_acc6_y_ms2,ankle_acc6_z_ms2,ankle_gyro_x_rads,ankle_gyro_y_rads,ankle_gyro_z_rads,ankle_mag_x_ut,ankle_mag_y_ut,ankle_mag_z_ut,ankle_orientation_w,ankle_orientation_x,ankle_orientation_y,ankle_orientation_z
106,3621.6,24,173.0,27.9375,-3.86041,8.4773,-3.00986,-3.9466,8.46948,-3.0862,0.0382869,0.0348506,0.0737244,30.3814,-26.4088,23.8871,0.581247,-0.69626,-0.417722,-0.0536918,33.3125,0.659628,9.79924,-1.60388,0.537351,9.69365,-1.06785,-0.0977867,-0.0223638,0.0555978,-18.8642,-37.8367,17.2775,0.207692,-0.243687,-0.699739,-0.638628,33.9375,9.72464,0.144508,-2.07837,9.68454,0.514014,-1.61863,0.00820221,-0.0200295,-0.0202184,-38.5448,-11.3902,34.4746,0.122066,-0.75748,0.100723,-0.633387
106,3621.61,24,173.0,27.9375,-3.86415,8.51423,-3.1255,-3.99156,8.43966,-3.02569,0.040181,0.00565612,0.0452319,29.6186,-25.8709,25.0665,0.580794,-0.696557,-0.417799,-0.0541481,33.3125,0.625443,9.9884,-1.48895,0.507405,9.81461,-1.17311,-0.0769418,-0.00247696,0.0485813,-19.3845,-37.9469,17.6975,0.20749,-0.243819,-0.699406,-0.639008,33.9375,9.68621,0.373199,-2.15736,9.69979,0.453592,-1.55797,-0.00842385,0.0195374,-0.023042,-38.6737,-11.2546,34.6158,0.122062,-0.757424,0.100703,-0.633458
106,3621.62,24,173.0,27.9375,-3.78536,8.5902,-3.0476,-4.00713,8.48498,-3.13148,0.0164225,-0.000934469,0.0338461,30.6207,-26.0489,24.4094,0.580955,-0.6966,-0.417524,-0.0539685,33.3125,0.818105,9.91302,-1.40778,0.567937,9.8295,-1.12809,-0.088059,-0.0469498,-0.0132108,-19.0133,-37.5743,18.262,0.207989,-0.244084,-0.699184,-0.638988,33.9375,9.72194,0.259378,-2.19487,9.74491,0.42337,-1.54298,0.0172675,-0.0300425,-0.0147743,-38.3006,-11.017,34.1914,0.121871,-0.757538,0.10068,-0.633362
106,3621.63,24,173.0,27.9375,-3.79606,8.39816,-3.31653,-4.02283,8.45485,-3.1767,-0.0128342,-0.00945899,0.0465584,29.753,-26.1268,24.2804,0.580999,-0.696679,-0.417315,-0.0540945,33.3125,0.626834,9.65004,-1.41039,0.583632,9.88978,-1.08267,-0.0535758,-0.00492379,0.0154882,-18.8685,-37.7077,17.4177,0.207948,-0.244215,-0.698944,-0.639213,33.9375,9.6943,0.446888,-1.88761,9.71451,0.468627,-1.63378,0.0450125,-0.0415906,-0.0140218,-38.5409,-11.6483,34.3331,0.121874,-0.757669,0.100567,-0.633223
106,3621.64,24,173.0,27.9375,-4.01691,8.28777,-3.12703,-4.05323,8.42486,-3.1766,0.0471653,-0.00284482,0.0358571,29.9867,-25.5182,25.0636,0.580647,-0.696938,-0.417344,-0.0543157,33.3125,0.624646,9.68718,-1.48799,0.583614,9.84443,-1.03747,-0.0905058,-0.0174089,0.0201178,-18.7408,-38.0998,17.8438,0.208166,-0.24445,-0.698669,-0.639354,33.9375,9.80258,0.523399,-2.04133,9.68444,0.634976,-1.64929,0.0202987,0.0402263,-0.0424659,-38.9365,-10.5961,35.1815,0.121427,-0.757666,0.100257,-0.633362
106,3621.65,24,132.0,27.9375,-3.86522,8.55184,-3.16413,-4.02258,8.48505,-3.17676,0.0352826,-0.0251249,0.0241199,29.8656,-25.512,24.6701,0.580494,-0.69713,-0.417237,-0.0543165,33.3125,0.545285,9.7996,-1.60596,0.538286,9.78412,-1.00714,-0.100079,-0.0176435,0.0291806,-19.3815,-37.6887,17.273,0.208031,-0.244523,-0.698167,-0.639918,33.9375,9.72623,0.448257,-2.08023,9.69971,0.589679,-1.58868,0.0425446,-0.0144311,0.00828307,-38.0385,-11.4167,34.0509,0.121343,-0.757707,0.100137,-0.633348
106,3621.66,24,132.0,27.9375,-3.91023,8.66394,-3.39611,-4.03765,8.51534,-3.20702,0.0364313,-0.0312433,0.0139102,29.609,-24.7539,24.4036,0.58038,-0.697295,-0.417129,-0.0542285,33.3125,0.630365,9.68847,-1.29429,0.50782,9.72382,-1.00713,-0.0856261,0.00488442,0.0139375,-19.5212,-37.426,17.6936,0.207982,-0.244534,-0.69784,-0.640286,33.9375,9.80258,0.523399,-2.04133,9.69982,0.559466,-1.55831,0.0298519,0.0144936,0.0108841,-38.1483,-11.6654,35.1855,0.121248,-0.757652,0.100067,-0.633442
106,3621.67,24,132.0,27.9375,-3.98394,8.55137,-3.31986,-4.08223,8.57608,-3.192,0.0715449,-0.0331424,0.0435535,29.9938,-25.6431,24.4082,0.580257,-0.697574,-0.41686,-0.0540251,33.3125,0.747841,9.57593,-1.17563,0.492479,9.64835,-0.977035,-0.0908672,-0.00240622,0.0443645,-19.0036,-37.445,17.5563,0.207982,-0.244727,-0.697497,-0.640586,33.9375,9.8367,0.524125,-2.15675,9.72969,0.619917,-1.60407,-0.0653357,-0.0041253,0.00336937,-38.2963,-11.1455,34.3334,0.121396,-0.757633,0.100243,-0.633408
106,3621.68,24,132.0,27.9375,-3.86523,8.7412,-3.20326,-4.08273,8.56094,-3.23727,0.0309278,-0.0432242,0.00760242,29.9911,-25.5188,24.5387,0.58024,-0.6977,-0.416702,-0.0538176,33.3125,0.632155,9.50072,-1.2162,0.477245,9.61819,-0.977031,-0.080893,-0.0470729,0.0272343,-19.1347,-37.4403,17.6964,0.208198,-0.245015,-0.697172,-0.640759,33.9375,9.76266,0.258177,-2.07868,9.69989,0.559485,-1.54318,0.00858012,0.0159857,0.0037525,-38.6678,-11.3828,34.8997,0.121306,-0.757579,0.100201,-0.633497
106,3621.69,24,132.0,27.9375,-3.89686,8.66729,-3.01105,-4.12794,8.57635,-3.25236,0.105212,-0.0388145,0.0287693,30.242,-25.7803,24.671,0.579981,-0.698062,-0.416498,-0.0534952,33.3125,0.74441,9.57516,-1.29185,0.491441,9.52767,-1.02272,-0.10504,-0.0256546,0.0208182,-18.76,-37.4548,18.4041,0.208735,-0.245376,-0.696972,-0.640664,33.9375,9.6901,0.486141,-2.04225,9.66984,0.544353,-1.54297,-0.0116327,0.0471029,0.0323497,-38.5413,-11.7779,34.0496,0.121552,-0.757344,0.100322,-0.633712
106,3621.7,24,132.0,27.9375,-3.87164,8.5881,-3.35679,-4.05208,8.57586,-3.19203,0.0613254,-0.0274698,0.0135216,30.3648,-25.9107,25.0652,0.579762,-0.698297,-0.41642,-0.0533959,33.3125,0.705152,9.57502,-1.33128,0.50668,9.57293,-1.03779,-0.0724683,-0.0191773,0.0271425,-18.7343,-37.4542,16.8532,0.208638,-0.245496,-0.696608,-0.641045,33.9375,9.61485,0.410679,-2.04255,9.65488,0.559494,-1.5278,0.0151775,-0.018256,0.0144771,-38.4166,-11.267,34.7586,0.121347,-0.757403,0.100314,-0.633682
106,3621.71,24,132.0,27.9375,-3.79312,8.43677,-3.23964,-3.99193,8.51506,-3.14666,0.0671593,-0.0156904,0.0423884,30.2437,-25.9045,24.6718,0.579607,-0.698563,-0.416202,-0.0532916,33.3125,0.741278,9.68734,-1.40844,0.5065,9.57298,-1.06801,-0.0569656,-0.0310994,0.0126364,-19.6609,-37.1634,18.1141,0.208812,-0.245718,-0.696416,-0.641112,33.9375,9.72112,0.5258,-2.27372,9.65494,0.529262,-1.51257,0.0317121,-0.00746997,0.0146217,-38.5405,-11.5187,34.6166,0.12124,-0.757408,0.100272,-0.633703
106,3621.72,24,132.0,27.9375,-3.67146,8.47584,-3.00702,-3.97775,8.43942,-3.17671,0.0645224,-0.0288997,0.020202,29.8684,-25.6364,24.5397,0.57942,-0.698817,-0.416057,-0.0531386,33.3125,0.627779,9.57499,-1.37141,0.521835,9.63333,-1.08304,-0.0636634,-0.0656994,0.0190177,-18.8565,-37.5783,16.571,0.208766,-0.245921,-0.695963,-0.641541,33.9375,9.65118,0.410763,-2.08077,9.62466,0.604806,-1.5732,-0.0401802,-0.0185965,0.0245688,-38.4287,-11.1402,33.9074,0.121295,-0.757425,0.100459,-0.633642
106,3621.73,24,132.0,27.9375,-3.79017,8.28602,-3.12362,-3.8867,8.40866,-3.07103,0.0228394,-0.0303014,0.0262971,29.6236,-25.9955,24.6736,0.579268,-0.699014,-0.415925,-0.0532355,33.3125,0.556523,9.72688,-1.21831,0.522459,9.61807,-0.962191,-0.0765656,-0.0284251,0.036458,-18.8752,-37.5788,17.6989,0.208972,-0.246238,-0.695716,-0.641621,33.9375,9.61076,0.259768,-2.15743,9.63986,0.55949,-1.52772,0.0401553,-0.0383915,0.0371984,-38.4244,-10.7508,35.0416,0.120647,-0.757595,0.10044,-0.633566
106,3621.74,24,132.0,27.9375,-3.83117,8.39912,-3.24008,-3.87289,8.31789,-3.13125,-0.00229647,-0.0280335,0.0335624,30.2442,-25.7806,24.4085,0.57947,-0.699049,-0.415604,-0.0530852,33.3125,0.707838,9.72615,-1.25428,0.477905,9.69362,-0.94659,-0.109877,-0.030216,0.0398951,-19.5095,-37.4257,16.9886,0.208822,-0.246318,-0.695158,-0.642244,33.9375,9.61045,0.411963,-2.19696,9.68473,0.51407,-1.57322,-0.0494219,0.0110897,0.033488,-38.2795,-11.7892,34.6178,0.120955,-0.757464,0.100743,-0.633616
106,3621.75,24,132.0,27.9375,-3.78884,8.28635,-3.08512,-3.88821,8.33306,-3.17657,-0.00772945,0.0315518,0.014525,29.502,-26.1132,24.5433,0.579273,-0.699157,-0.41566,-0.0533845,33.3125,0.704207,9.65006,-1.37027,0.522315,9.7088,-1.08283,-0.0604744,-0.00674788,0.0226619,-18.8744,-37.3206,17.4155,0.208884,-0.24647,-0.695012,-0.642323,33.9375,9.83862,0.257381,-2.03931,9.68467,0.529176,-1.58841,0.0374807,0.0387274,0.0221598,-38.4201,-11.3973,34.1914,0.120863,-0.757327,0.100687,-0.633806
106,3621.76,24,132.0,27.9375,-3.82957,8.43739,-3.2017,-3.96457,8.3335,-3.2973,0.0315168,-0.0371678,0.0144904,29.6186,-25.6229,24.6713,0.579066,-0.699393,-0.415556,-0.0533466,33.3125,0.740433,9.80004,-1.44754,0.582205,9.69361,-1.11346,-0.0431918,0.0163833,0.0168166,-18.4672,-38.238,17.0005,0.208791,-0.246522,-0.69494,-0.642411,33.9375,9.64638,0.33611,-2.23472,9.6846,0.529157,-1.60354,0.00201171,-0.00539618,0.0318933,-37.896,-12.1967,33.9105,0.121298,-0.757233,0.100846,-0.63381
106,3621.77,24,132.0,27.9375,-3.79499,8.36055,-3.2779,-3.90429,8.30288,-3.26709,0.0270179,-0.028811,-0.0128733,29.7468,-25.7541,24.4094,0.579012,-0.699506,-0.41547,-0.0531157,33.3125,0.749583,9.80211,-1.13761,0.567997,9.75391,-1.03763,-0.0705473,0.0154993,-0.0175078,-19.3714,-37.4302,16.4256,0.208464,-0.246261,-0.694544,-0.643046,33.9375,9.65168,0.296536,-2.04147,9.69975,0.514073,-1.5733,0.0191057,0.0224721,0.0353506,-38.9248,-11.3704,34.7569,0.121099,-0.757148,0.100914,-0.633939
106,3621.78,24,132.0,27.9375,-3.87351,8.51189,-3.39505,-3.94887,8.36363,-3.25208,0.060819,0.0000473628,-0.0190206,29.623,-25.6235,24.1464,0.578861,-0.699646,-0.415479,-0.0528386,33.3125,0.784167,9.76356,-1.25302,0.538472,9.79919,-0.991987,-0.119907,0.0211461,0.0166472,-19.3697,-38.4629,17.2775,0.208392,-0.246187,-0.694133,-0.64354,33.9375,9.68321,0.221967,-2.23363,9.69988,0.54436,-1.54313,0.0158705,-0.0528281,0.0488152,-38.7991,-11.5067,34.332,0.120985,-0.757264,0.101062,-0.633799
106,3621.79,24,132.0,27.9375,-3.90301,8.55213,-3.1647,-3.9937,8.39417,-3.237,0.0539079,-0.0163772,-0.0338463,29.8656,-25.512,24.6701,0.57866,-0.69977,-0.415579,-0.052623,33.3125,0.696599,9.79886,-1.64193,0.507826,9.73893,-1.0222,-0.0781672,0.0116304,0.00670063,-18.7456,-37.3254,17.4164,0.208571,-0.246252,-0.694021,-0.643578,33.9375,9.6875,0.410847,-2.11899,9.69968,0.498929,-1.58839,0.0146012,-0.0122304,0.0421029,-38.0405,-11.0287,34.6178,0.120644,-0.757303,0.10118,-0.633798
106,3621.8,24,132.0,27.9375,-3.94455,8.58935,-3.28091,-3.99269,8.53007,-3.2524,0.0708381,-0.0236495,-0.00544959,29.7451,-25.6299,24.4086,0.578471,-0.699987,-0.415509,-0.0523655,33.3125,0.667535,9.7634,-1.33258,0.477851,9.78432,-1.05211,-0.0371397,0.0447463,-0.0032193,-18.6094,-37.2008,16.8526,0.208452,-0.246117,-0.694015,-0.643675,33.9375,9.53461,0.222595,-2.19657,9.66957,0.468654,-1.60327,0.0457839,-0.0208947,0.0216225,-38.4311,-10.8817,34.1908,0.120256,-0.757397,0.101162,-0.633762
106,3621.81,24,132.0,27.9375,-3.94401,8.66523,-3.28116,-4.02245,8.54542,-3.2222,0.046862,-0.053795,0.00830488,29.9899,-25.2707,24.2747,0.578546,-0.700116,-0.415236,-0.0519696,33.3125,0.669325,9.57565,-1.25449,0.417757,9.73909,-0.991433,-0.010748,0.058613,0.00211918,-18.6214,-37.3303,17.6993,0.208533,-0.246116,-0.694235,-0.643412,33.9375,9.83921,0.371287,-2.04001,9.65479,0.4536,-1.5426,0.0211828,-0.0443589,0.0244887,-38.5522,-11.2623,34.0489,0.12017,-0.757503,0.101242,-0.633639
106,3621.82,24,132.0,27.9375,-3.90435,8.55179,-3.20321,-4.00826,8.51504,-3.29765,0.0785488,-0.0552036,-0.032271,30.1205,-25.898,24.5407,0.578438,-0.7003,-0.415141,-0.0514504,33.3125,0.71097,9.61396,-1.1377,0.463619,9.78416,-0.916016,-0.0339126,-0.00588149,-0.0115719,-19.2476,-37.5642,16.8502,0.208469,-0.24606,-0.694049,-0.643654,33.9375,9.61147,0.183509,-2.11836,9.72972,0.468686,-1.58845,0.0593642,-0.04828,0.0143118,-38.0354,-11.416,34.3346,0.120012,-0.757647,0.101173,-0.633507
106,3621.83,24,132.0,27.9375,-3.86228,8.59045,-3.08724,-3.97774,8.52995,-3.26751,0.0723141,-0.0170224,-0.0386403,30.483,-25.5446,25.194,0.578162,-0.700481,-0.41525,-0.0512091,33.3125,0.755401,9.84106,-0.944028,0.478895,9.69338,-0.780358,-0.0263115,-0.00453238,0.00137079,-19.1047,-38.3431,16.7147,0.208385,-0.246106,-0.693803,-0.643929,33.9375,9.6848,0.525716,-2.2355,9.7298,0.529204,-1.57351,0.0295449,-0.0234471,0.0317965,-38.1549,-11.7963,34.3346,0.120116,-0.757657,0.101223,-0.633469
106,3621.84,24,132.0,27.9375,-3.79312,8.62613,-3.27877,-4.02245,8.5605,-3.23733,0.0219289,0.0205029,-0.0405937,30.1159,-25.4016,24.2753,0.578212,-0.700405,-0.415339,-0.0509593,33.3125,0.680117,9.76625,-0.906428,0.479645,9.76878,-0.734806,-0.0492044,0.00867345,-0.00435818,-19.5106,-37.813,17.4138,0.20845,-0.24612,-0.693603,-0.644119,33.9375,9.684,0.373842,-2.23456,9.66948,0.619867,-1.63402,0.0401447,0.0151278,0.0274597,-38.6764,-11.1257,34.6157,0.119838,-0.757629,0.101127,-0.633569
106,3621.85,24,132.0,27.9375,-3.79205,8.58852,-3.24013,-4.00725,8.59058,-3.25252,-0.0152033,-0.00183588,-0.0384574,30.7373,-25.8066,24.9326,0.578362,-0.700274,-0.415372,-0.0507904,33.3125,0.708137,9.83911,-1.25465,0.509547,9.76876,-0.765212,-0.0594168,-0.0007526,-0.0226754,-19.1305,-37.5693,17.5561,0.208764,-0.246177,-0.69346,-0.644149,33.9375,9.65118,0.410763,-2.08077,9.65445,0.574489,-1.6338,-0.00405631,0.0190474,0.018715,-38.1561,-11.6671,34.4763,0.120051,-0.757518,0.101187,-0.633653
106,3621.86,24,132.0,28.0,-3.67414,8.66453,-3.12316,-3.99281,8.53006,-3.2675,-0.000679018,0.00224041,-0.0214242,29.9983,-25.8917,24.2785,0.578462,-0.700208,-0.415364,-0.0506407,33.3125,0.667236,9.65044,-1.33222,0.553766,9.75375,-0.901536,0.00530228,0.00272229,0.00940811,-18.6082,-37.5881,17.1368,0.20883,-0.246368,-0.693541,-0.643968,33.9375,9.68821,0.334588,-2.07992,9.65455,0.498901,-1.60328,0.00013204,-0.0117219,0.0412819,-38.9174,-11.4983,35.1826,0.119955,-0.757519,0.10136,-0.633642
106,3621.87,24,132.0,28.0,-3.78804,8.58953,-3.12462,-3.93253,8.49945,-3.23729,-0.00321542,-0.00103683,-0.0173851,30.1155,-25.7734,24.9337,0.578364,-0.700246,-0.415426,-0.0507199,33.3125,0.700875,9.68694,-1.48661,0.507448,9.69368,-1.03744,0.053774,0.0649126,-0.0158469,-18.7241,-37.9703,16.7152,0.208482,-0.246199,-0.693796,-0.64387,33.9375,9.6897,0.410204,-2.04178,9.70012,0.499059,-1.48244,-0.000784176,-0.0155266,0.0609372,-37.9077,-11.4224,34.3351,0.1199,-0.757487,0.101601,-0.633651
106,3621.88,24,132.0,28.0,-3.71139,8.55134,-3.08485,-3.96166,8.54503,-3.16186,-0.0182847,0.0316831,-0.0340732,29.7307,-25.1321,25.3243,0.57808,-0.700203,-0.415836,-0.0511847,33.3125,0.685935,9.8052,-0.712844,0.507939,9.79937,-1.06737,0.0480277,0.0851737,-0.00639371,-18.6071,-37.2008,16.7116,0.208085,-0.246002,-0.694085,-0.643762,33.9375,9.72693,0.371999,-2.04116,9.72985,0.498973,-1.55828,0.0113475,-0.0318712,0.0198535,-38.3158,-10.3729,34.0487,0.11945,-0.757623,0.101662,-0.633564
106,3621.89,24,132.0,28.0,-3.97672,8.43957,-3.08845,-4.00789,8.4849,-3.22208,0.00489756,0.0313805,-0.0296023,30.3675,-25.7871,24.5396,0.578151,-0.700095,-0.415934,-0.0510573,33.3125,0.939658,9.61325,-1.13355,0.660045,9.75329,-0.73594,-0.0882328,-0.0175133,0.0247287,-19.3709,-38.0756,16.9933,0.208085,-0.246192,-0.6936,-0.644213,33.9375,9.80438,0.446819,-1.96366,9.69975,0.529198,-1.57335,-0.0106366,0.0251251,0.0321462,-38.6698,-11.5127,34.4743,0.119594,-0.757478,0.101785,-0.633691
106,3621.9,24,132.0,28.0,-3.78991,8.51332,-3.16287,-3.97812,8.45447,-3.23715,-0.0308427,-0.0105114,-0.0397774,29.9894,-25.6426,24.9331,0.578155,-0.700004,-0.416075,-0.0511144,33.3125,0.691327,9.53425,-1.79605,0.732301,9.57243,-1.03915,0.0379632,-0.0173045,0.0270577,-18.8798,-37.5789,17.9809,0.20835,-0.246745,-0.69385,-0.643645,33.9375,9.64697,0.450016,-2.23542,9.69975,0.529198,-1.57335,0.0102117,-0.0429279,0.0441667,-38.6729,-11.5134,34.1906,0.119637,-0.757546,0.10192,-0.63358
106,3621.91,24,132.0,28.0,-3.75025,8.58924,-3.12405,-3.91772,8.46914,-3.23724,-0.00127113,0.0134351,-0.0394537,30.1122,-25.7729,25.3274,0.577918,-0.700039,-0.416323,-0.0512982,33.3125,0.589863,9.65042,-1.37234,0.520384,9.60344,-1.2947,0.0466911,-0.0225808,-0.026326,-19.5063,-37.942,17.2736,0.208238,-0.246733,-0.694074,-0.643445,33.9375,9.68561,0.259294,-2.15666,9.66964,0.514048,-1.58828,0.00898822,-0.0282289,0.0466645,-38.3068,-10.5004,34.6162,0.119111,-0.757662,0.102052,-0.633519
